date,latitude,longitude,BEN,CH4,CO,EBE,NMHC,NO,NO_2,NOx,O_3,PM10,PM25,SO_2,TCH,TOL,station
2017-06,40.414444444444435,-3.682583333333333,,,,,,2.0273758411869145,19.958387684761544,,66.95337727519906,,,,,,28079049
2017-05,40.414444444444435,-3.682583333333333,,,,,,2.289765346127373,19.322347709149714,,65.35790168050353,,,,,,28079049
2017-12,40.414444444444435,-3.682583333333333,,,,,,29.94499385570591,44.40709334553813,90.28972385215138,22.16189574367178,,,,,,28079049
2017-11,40.414444444444435,-3.682583333333333,,,,,,35.42091838139025,52.5714678379699,106.87400704759602,21.657170971977667,,,,,,28079049
2017-09,40.414444444444435,-3.682583333333333,,,,,,7.50358589828572,29.633633669980934,,46.44582121633052,,,,,,28079049
2017-08,40.414444444444435,-3.682583333333333,,,,,,2.083855111474873,16.755690795252537,,58.121774240736634,,,,,,28079049
2017-04,40.414444444444435,-3.682583333333333,,,,,,3.1695342707429757,21.68048475967293,,69.32194472999564,,,,,,28079049
2017-01,40.414444444444435,-3.682583333333333,,,,,,31.559078407695278,45.451090661347955,,25.80593257757136,,,,,,28079049
2017-10,40.414444444444435,-3.682583333333333,,,,,,11.622606780556529,39.56528654798027,57.32718548351816,36.14595247340633,,,,,,28079049
2017-03,40.414444444444435,-3.682583333333333,,,,,,10.589525691698764,31.25630282761062,,49.00817269686624,,,,,,28079049
2017-02,40.414444444444435,-3.682583333333333,,,,,,10.682521484281965,34.58190722239526,,38.05796905096779,,,,,,28079049
2017-07,40.50058888888889,-3.6897611111111113,,,,,,3.4571840471535857,23.53106464020627,,75.77429925682695,25.82234185734025,,,,,28079060
2017-06,40.50058888888889,-3.6897611111111113,,,,,,2.9749652294848303,23.56186402942547,,81.98887893263723,27.69966050156453,,,,,28079060
2017-05,40.50058888888889,-3.6897611111111113,,,,,,3.560461540916095,22.698450358822583,,76.82352056042296,17.355874904394042,,,,,28079060
2017-12,40.50058888888889,-3.6897611111111113,,,,,,33.58482596460846,47.356651540868704,98.82382606569192,31.216758254908832,13.51725002716972,,,,,28079060
2017-11,40.50058888888889,-3.6897611111111113,,,,,,36.69570164976145,54.110649947509636,110.3781657660589,29.316040614157068,15.36194319075384,,,,,28079060
2017-09,40.50058888888889,-3.6897611111111113,,,,,,6.214495376902301,31.45645273337549,,65.10692276821996,15.191509947392365,,,,,28079060
2017-08,40.50058888888889,-3.6897611111111113,,,,,,2.454593332233409,19.492017725389534,,79.84098223737251,26.784773831122923,,,,,28079060
2017-04,40.50058888888889,-3.6897611111111113,,,,,,3.8824344307801137,24.789353900625304,,74.81768313321183,18.52014098256266,,,,,28079060
2017-01,40.50058888888889,-3.6897611111111113,,,,,,35.81198927477185,54.70677987743154,,32.61069969356142,12.75229147936809,,,,,28079060
2017-10,40.50058888888889,-3.6897611111111113,,,,,,12.140393341813073,41.21923193549434,59.82941711575948,45.52886758626398,19.20575702605215,,,,,28079060
2017-03,40.50058888888889,-3.6897611111111113,,,,,,11.427537118510074,36.03674346603172,,55.33518029749153,16.754756800342804,,,,,28079060
2017-02,40.50058888888889,-3.6897611111111113,,,,,,16.05683217190985,39.047772482817514,,44.404416745696665,23.276031879738696,,,,,28079060
2017-07,40.44554444444445,-3.7071277777777785,0.35440813460028736,,,0.46198740231080976,,9.373408731826313,33.0109601908513,,,19.371859926603268,7.933875592486751,2.3955973805584896,,1.5784373353618535,28079038
2017-06,40.44554444444445,-3.7071277777777785,0.3350810492333653,,,0.49378191486893885,,10.630706899681474,34.87612901098635,,,19.96554047633639,8.835313021018234,2.5470487666774755,,1.6756651879981939,28079038
2017-05,40.44554444444445,-3.7071277777777785,0.3717229870737587,,,0.474595951869648,,10.898632294033776,32.413338724017756,,,14.762092574170934,7.081935748142369,2.587869617654903,,1.472295995781129,28079038
2017-12,40.44554444444445,-3.7071277777777785,0.956225811071802,,,0.658685207289575,,52.70243871297605,59.57667262513196,140.34691011236947,,14.121072034642419,10.946481863855823,6.6149770173646765,,3.6652566827469375,28079038
2017-11,40.44554444444445,-3.7071277777777785,1.3596428811224146,,,1.1747233498108012,,65.70233141113647,72.04719444552663,172.7551441121618,,17.816739951108975,11.678003438180378,7.245850901835409,,6.728430617406302,28079038
2017-09,40.44554444444445,-3.7071277777777785,0.44312650041948715,,,0.6527547804912526,,16.03808759421475,42.334329080258094,,,16.101910002679215,8.269594588758558,2.890768359656396,,2.412819905442885,28079038
2017-08,40.44554444444445,-3.7071277777777785,0.2717810175662412,,,0.4684437010783083,,5.568962490491114,25.475100942133967,,,20.76740258980405,8.541225349640644,2.4023640938615487,,1.4735249962983346,28079038
2017-04,40.44554444444445,-3.7071277777777785,0.46110194979773217,,,0.5776233420533878,,12.218963536310936,33.74160972365511,,,16.31923219792852,7.584110090792213,2.868416278647862,,2.0419258973925407,28079038
2017-01,40.44554444444445,-3.7071277777777785,1.1505121909986948,,,1.1505494515405745,,57.21362492618787,59.35299155757304,,,21.018391872040716,14.054761436118216,7.400417067864137,,4.763699063467026,28079038
2017-10,40.44554444444445,-3.7071277777777785,0.7223827151990293,,,0.8731639041623303,,34.16917315233608,57.85171747909613,110.21255033811013,,18.194903990038835,9.050985178437863,3.570308385511678,,4.14124831215574,28079038
2017-03,40.44554444444445,-3.7071277777777785,0.5788655204405415,,,0.8161902523526617,,24.109118571758813,43.16192766213778,,,15.616229330269041,8.682564004341668,4.205375383044208,,2.3139154213771516,28079038
2017-02,40.44554444444445,-3.7071277777777785,0.5326159012839409,,,0.6870659556101055,,28.544464089010848,45.628041950925045,,,24.787644287287225,11.577260230859833,4.751983647791542,,1.9814341959876471,28079038
2017-07,40.44004722222222,-3.6392333333333333,,,0.21841855098431806,,,6.70796205959075,32.8555104559629,,77.60656319512512,,,,,,28079016
2017-06,40.44004722222222,-3.6392333333333333,,,0.21992941868967464,,,5.52333335165726,32.00026936841989,,80.13990632009089,,,,,,28079016
2017-05,40.44004722222222,-3.6392333333333333,,,0.23147160546622017,,,5.552485725990861,27.878167242097685,,69.97341630455622,,,,,,28079016
2017-12,40.44004722222222,-3.6392333333333333,,,0.4583357783931539,,,39.855638129803545,54.458072444270655,115.5812510972244,22.752589384982446,,,,,,28079016
2017-11,40.44004722222222,-3.6392333333333333,,,0.4715162195319823,,,45.551078298276465,59.450180586796016,129.29799842781924,24.28814648780568,,,,,,28079016
2017-09,40.44004722222222,-3.6392333333333333,,,0.2901251795707436,,,12.139137816903434,39.21397825735214,,57.413716899286094,,,,,,28079016
2017-08,40.44004722222222,-3.6392333333333333,,,0.21458993170420318,,,4.463019805404069,27.343634129354538,,74.28395725053754,,,,,,28079016
2017-04,40.44004722222222,-3.6392333333333333,,,0.24783213942473442,,,6.279620905189841,27.676191680373062,,71.91576464896288,,,,,,28079016
2017-01,40.44004722222222,-3.6392333333333333,,,0.4788588154672959,,,33.45335915182751,52.04830858766683,,27.8482441427533,,,,,,28079016
2017-10,40.44004722222222,-3.6392333333333333,,,0.3325380634125725,,,22.811059746061957,48.394955819553324,83.3827023231929,40.03206741177656,,,,,,28079016
2017-03,40.44004722222222,-3.6392333333333333,,,0.3376105915055098,,,19.038695811776968,42.528037706349075,,49.98859801714962,,,,,,28079016
2017-02,40.44004722222222,-3.6392333333333333,,,0.3415249568387203,,,19.828979223980173,44.24570725070328,,34.224846796187435,,,,,,28079016
2017-07,40.347138888888885,-3.713322222222221,,,,,,8.484031110979107,37.54095964248441,,58.429436266811244,,,1.4053803882347575,,,28079017
2017-06,40.347138888888885,-3.713322222222221,,,,,,3.885780673757262,24.516207187398894,,64.36714035193091,,,2.135723199217166,,,28079017
2017-05,40.347138888888885,-3.713322222222221,,,,,,7.871086663939255,30.731060384416153,,58.41223829712539,,,1.9333170194544789,,,28079017
2017-12,40.347138888888885,-3.713322222222221,,,,,,87.21654014546884,60.60704653180472,194.3433894212115,18.635358204903962,,,5.48492241461368,,,28079017
2017-11,40.347138888888885,-3.713322222222221,,,,,,104.14054984144218,77.93591230685591,237.6023352593046,16.630552974868554,,,6.007003578753239,,,28079017
2017-09,40.347138888888885,-3.713322222222221,,,,,,22.023424057358557,48.790194989764046,,47.55487694260455,,,3.0286355115530053,,,28079017
2017-08,40.347138888888885,-3.713322222222221,,,,,,6.689539789020807,33.379026380621546,,62.34917824955199,,,1.990653211263042,,,28079017
2017-04,40.347138888888885,-3.713322222222221,,,,,,8.647132875591844,30.50916127472428,,71.83095207990536,,,4.445770955174026,,,28079017
2017-01,40.347138888888885,-3.713322222222221,,,,,,77.450419580436,66.02842201277915,,22.059639330701607,,,12.977782034093671,,,28079017
2017-10,40.347138888888885,-3.713322222222221,,,,,,53.034601129494156,60.94295639408687,142.09184460582063,25.882864575291325,,,3.3908415301721484,,,28079017
2017-03,40.347138888888885,-3.713322222222221,,,,,,36.29894828678781,47.16073071993147,,41.27382845955682,,,13.08420089478142,,,28079017
2017-02,40.347138888888885,-3.713322222222221,,,,,,38.83068748785394,49.027744561541446,,31.643769398042604,,,12.59755659360429,,,28079017
2017-07,40.43989722222222,-3.690366666666667,,,,,,5.767270402399843,29.16134068671749,,,16.34426696492736,8.128022872456548,,,,28079048
2017-06,40.43989722222222,-3.690366666666667,,,,,,5.930346668508914,31.262700956303075,,,18.183149474339714,9.499157732876181,,,,28079048
2017-05,40.43989722222222,-3.690366666666667,,,,,,6.448672458093047,27.733002090669522,,,12.496534947293114,6.944124457671476,,,,28079048
2017-12,40.43989722222222,-3.690366666666667,,,,,,35.30334239463486,54.36764213024282,108.49452332442748,,12.330847746671605,9.588089247051867,,,,28079048
2017-11,40.43989722222222,-3.690366666666667,,,,,,41.34776561651531,60.91854629014661,124.37001874588105,,15.588921811696773,9.698119368689715,,,,28079048
2017-09,40.43989722222222,-3.690366666666667,,,,,,11.305013001152249,35.28705327448609,,,12.740259359445352,7.328443770022138,,,,28079048
2017-08,40.43989722222222,-3.690366666666667,,,,,,4.18152027620107,23.686030278465687,,,16.680245437750212,8.424625699071559,,,,28079048
2017-04,40.43989722222222,-3.690366666666667,,,,,,6.215335308701258,26.976597931917,,,13.29587332302475,7.095793847562812,,,,28079048
2017-01,40.43989722222222,-3.690366666666667,,,,,,34.93330106022259,48.78590693641738,,,15.80962356737388,11.019144691694194,,,,28079048
2017-10,40.43989722222222,-3.690366666666667,,,,,,21.167467034712462,48.04959900537778,80.53837700720798,,15.220308803493776,7.8854317313577775,,,,28079048
2017-03,40.43989722222222,-3.690366666666667,,,,,,17.893227434982368,41.13499380250517,,,16.252842072784198,8.69513463889967,,,,28079048
2017-02,40.43989722222222,-3.690366666666667,,,,,,18.373062109277466,40.91652143619287,,,22.121946478325583,10.836222936009532,,,,28079048
2017-07,40.372933333333336,-3.612116666666666,,,,,,8.10170923347748,31.298615270861685,,66.19039041594927,,,,,,28079054
2017-06,40.372933333333336,-3.612116666666666,,,,,,6.964877657266721,27.91852979820377,,75.0089936066171,,,,,,28079054
2017-05,40.372933333333336,-3.612116666666666,,,,,,9.599814720948018,25.073508970998887,,68.86638188307619,,,,,,28079054
2017-12,40.372933333333336,-3.612116666666666,,,,,,50.62219101125291,49.989593973450866,127.58861082740944,25.25459652706607,,,,,,28079054
2017-11,40.372933333333336,-3.612116666666666,,,,,,59.617661772264775,65.56882912698778,156.98934620445758,25.46500370282997,,,,,,28079054
2017-09,40.372933333333336,-3.612116666666666,,,,,,17.52481212928624,40.63192730352738,,54.72408409199859,,,,,,28079054
2017-08,40.372933333333336,-3.612116666666666,,,,,,6.994421109349764,26.72406112233945,,69.49602805175962,,,,,,28079054
2017-04,40.372933333333336,-3.612116666666666,,,,,,11.98725172753362,25.025969313997333,,69.71875188969716,,,,,,28079054
2017-01,40.372933333333336,-3.612116666666666,,,,,,44.501476228736045,48.15477792732987,,26.60654647593271,,,,,,28079054
2017-10,40.372933333333336,-3.612116666666666,,,,,,28.61464312505596,51.21663894068918,95.14098003354148,36.858617185954,,,,,,28079054
2017-03,40.372933333333336,-3.612116666666666,,,,,,25.372243708090487,36.27017379601949,,48.12816857201832,,,,,,28079054
2017-02,40.372933333333336,-3.612116666666666,,,,,,25.603912513328712,35.6735095397755,,39.03749933730887,,,,,,28079054
2017-07,40.38496388888889,-3.7187277777777785,,,0.2200407686026964,,,17.261222441464973,50.363412934413496,,56.90280829240788,,,,,,28079056
2017-06,40.38496388888889,-3.7187277777777785,,,0.11846815170530017,,,15.902704600246368,42.26499019515868,,66.57308718975797,,,,,,28079056
2017-05,40.38496388888889,-3.7187277777777785,,,0.21987570422476896,,,12.502343972719169,41.437337963084914,,67.07867292166229,,,,,,28079056
2017-12,40.38496388888889,-3.7187277777777785,,,0.5040728015004035,,,87.90118577077577,72.2586033546426,207.02255571106082,18.25098016267514,,,,,,28079056
2017-11,40.38496388888889,-3.7187277777777785,,,0.6082256381851118,,,103.88054335457488,86.08225082048118,245.34870565729895,13.698978049220134,,,,,,28079056
2017-09,40.38496388888889,-3.7187277777777785,,,0.34070267284702144,,,32.580541705403625,59.895439977591074,,44.963665892060625,,,,,,28079056
2017-08,40.38496388888889,-3.7187277777777785,,,0.22879417836648813,,,18.18369073143421,45.74859957763308,,58.90665978645461,,,,,,28079056
2017-04,40.38496388888889,-3.7187277777777785,,,0.30171571879580766,,,18.761564975559747,43.41017113144535,,66.76841242933372,,,,,,28079056
2017-01,40.38496388888889,-3.7187277777777785,,,0.5983529166795968,,,76.59390448631314,68.13443142966355,,23.931412551398456,,,,,,28079056
2017-10,40.38496388888889,-3.7187277777777785,,,0.46698081601120667,,,71.114225525203,79.56855287028107,188.19032977091035,23.126689683415247,,,,,,28079056
2017-03,40.38496388888889,-3.7187277777777785,,,0.38555318089227103,,,35.470180179707455,48.78230547030031,,48.05700636772865,,,,,,28079056
2017-02,40.38496388888889,-3.7187277777777785,,,0.44820191189654396,,,46.60100846474562,53.77886229626508,,36.30188556988049,,,,,,28079056
2017-07,40.47692777777778,-3.580030555555555,,,,,,7.982482085763498,30.71253703872014,,68.08812154548772,,,,,,28079027
2017-06,40.47692777777778,-3.580030555555555,,,,,,5.680919370887965,27.33146058151455,,75.53967686784456,,,,,,28079027
2017-05,40.47692777777778,-3.580030555555555,,,,,,6.521467823534565,27.419717096071285,,67.0981583809047,,,,,,28079027
2017-12,40.47692777777778,-3.580030555555555,,,,,,41.65687656600884,52.60769554046664,116.4730315620579,23.24356976044977,,,,,,28079027
2017-11,40.47692777777778,-3.580030555555555,,,,,,45.62345594178242,57.81156305145801,127.72327068229563,23.465072811927865,,,,,,28079027
2017-09,40.47692777777778,-3.580030555555555,,,,,,11.204644412194787,37.51088534108637,,47.30769230768581,,,,,,28079027
2017-08,40.47692777777778,-3.580030555555555,,,,,,5.936998281722634,27.68299118519405,,62.59976380339842,,,,,,28079027
2017-04,40.47692777777778,-3.580030555555555,,,,,,6.990385196831438,27.748624297038223,,68.07594068868286,,,,,,28079027
2017-01,40.47692777777778,-3.580030555555555,,,,,,37.40324185148759,50.35231063044959,,23.692071986761256,,,,,,28079027
2017-10,40.47692777777778,-3.580030555555555,,,,,,21.80497183197838,49.85214199460519,83.23903521142927,32.72187141470403,,,,,,28079027
2017-03,40.47692777777778,-3.580030555555555,,,,,,16.547550524263723,39.73268822582301,,45.47285601050684,,,,,,28079027
2017-02,40.47692777777778,-3.580030555555555,,,,,,21.72400346365667,39.61697189612075,,34.888237046390685,,,,,,28079027
2017-07,40.451475,-3.6773555555555553,0.28197869002197384,,,0.18165228401755262,,10.709217518982015,34.92069858868212,,,,,,,1.4750773878512087,28079011
2017-06,40.451475,-3.6773555555555553,0.31274325086172833,,,0.17641644468772147,,12.115861401711841,38.415613472826905,,,,,,,1.3432677925484342,28079011
2017-05,40.451475,-3.6773555555555553,0.27566097879596546,,,0.21551992789346355,,10.982051186573642,33.71294665894718,,,,,,,1.3507786166090496,28079011
2017-12,40.451475,-3.6773555555555553,0.7925198362518436,,,0.2859299657822734,,44.7587549673202,58.909069630124606,127.54910388928593,,,,,,2.52870769167377,28079011
2017-11,40.451475,-3.6773555555555553,1.0032587106498956,,,0.4762734384324221,,54.10666989178233,68.52488359437604,151.46628771849888,,,,,,4.314340449312236,28079011
2017-09,40.451475,-3.6773555555555553,0.5281465851324462,,,0.27967709062422763,,19.518776077901457,42.742335369185064,,,,,,,2.5372074777940132,28079011
2017-08,40.451475,-3.6773555555555553,0.23273066665496087,,,0.1465897049301548,,6.431520846177429,27.615752671497116,,,,,,,1.3433316347239386,28079011
2017-04,40.451475,-3.6773555555555553,0.29767716929671145,,,0.19868779333789005,,10.272947165313035,32.61500656929745,,,,,,,1.1131305566836842,28079011
2017-01,40.451475,-3.6773555555555553,2.1509897360867307,,,0.48376885792300495,,43.8321153454714,54.97103399848133,,,,,,,4.334029717468984,28079011
2017-10,40.451475,-3.6773555555555553,0.7436718095602761,,,0.42366860005636864,,33.71966432939312,58.10709501667215,109.78614469018757,,,,,,3.6193574399633004,28079011
2017-03,40.451475,-3.6773555555555553,0.5066079785927516,,,0.23499210276412388,,21.70027503073069,42.78031056661243,,,,,,,1.6338119348601097,28079011
2017-02,40.451475,-3.6773555555555553,0.9531972773956369,,,0.3319090255219836,,22.29681379334829,43.382439047382135,,,,,,,2.4406550277382495,28079011
2017-07,40.423852777777775,-3.712247222222224,,,0.3348193232034563,,,14.691736842945883,40.71281366536788,,,,,5.18435569930686,,,28079004
2017-06,40.423852777777775,-3.712247222222224,,,0.3454452083873873,,,13.182505346144913,43.25992402712193,,,,,4.900625044665898,,,28079004
2017-05,40.423852777777775,-3.712247222222224,,,0.3728538912299617,,,14.8924631652142,39.10838976695481,,,,,4.557338851680388,,,28079004
2017-12,40.423852777777775,-3.712247222222224,,,0.5660112410826443,,,64.01679009194869,52.857507660884956,151.01359805927842,,,,3.629213483146763,,,28079004
2017-11,40.423852777777775,-3.712247222222224,,,0.6612043564116241,,,84.51513135835262,65.26817549627798,194.86551919391403,,,,4.540545443551442,,,28079004
2017-09,40.423852777777775,-3.712247222222224,,,0.44037848944448427,,,29.26255409946869,50.559942639463905,,,,,6.3488886393285044,,,28079004
2017-08,40.423852777777775,-3.712247222222224,,,0.3274300936462133,,,10.004507950357935,34.77785816501903,,,,,5.408666925560833,,,28079004
2017-04,40.423852777777775,-3.712247222222224,,,0.415242411571831,,,21.411397032551406,41.09417449576694,,,,,4.650755605886767,,,28079004
2017-01,40.423852777777775,-3.712247222222224,,,0.5095638397303439,,,68.2599591419995,56.29436925434996,,,,,7.649897854955115,,,28079004
2017-10,40.423852777777775,-3.712247222222224,,,0.5604989372772862,,,58.531107198168186,62.22400374511363,151.84679671670548,,,,4.225057054246223,,,28079004
2017-03,40.423852777777775,-3.712247222222224,,,0.35478379921498354,,,35.266743321638714,44.7253986577607,,,,,5.468465702476305,,,28079004
2017-02,40.423852777777775,-3.712247222222224,,,0.387633942214329,,,42.056758960604306,50.50300208442253,,,,,5.9093029694341315,,,28079004
2017-07,40.398113888888886,-3.686825,,,,,,6.1374940817845305,30.231227956321465,,,16.88778913754029,9.455029551173222,,,,28079047
2017-06,40.398113888888886,-3.686825,,,,,,4.102316018625507,28.337969401954314,,,21.419379918625037,12.78405998669636,,,,28079047
2017-05,40.398113888888886,-3.686825,,,,,,5.38974566308088,29.248921422086394,,,14.44319632497246,8.782965123823734,,,,28079047
2017-12,40.398113888888886,-3.686825,,,,,,50.848908654706584,54.31482240038317,132.29837907429217,,18.005172918252974,13.64107905670464,,,,28079047
2017-11,40.398113888888886,-3.686825,,,,,,68.24720324123825,65.3636033797599,170.01614011559747,,23.069210033009256,14.341229805484359,,,,28079047
2017-09,40.398113888888886,-3.686825,,,,,,14.204312407684137,41.00341226169697,,,16.117934674627417,9.386397601915313,,,,28079047
2017-08,40.398113888888886,-3.686825,,,,,,4.414428207408163,26.002677958720938,,,18.5922105280761,10.542972505287732,,,,28079047
2017-04,40.398113888888886,-3.686825,,,,,,7.135019542953406,32.13348579219974,,,15.455212985599571,8.679618863328038,,,,28079047
2017-01,40.398113888888886,-3.686825,,,,,,51.26178456105426,58.673154980088604,,,20.346825721922375,15.295314902197967,,,,28079047
2017-10,40.398113888888886,-3.686825,,,,,,36.140361423377264,54.8296831029186,110.19818171184724,,19.59097429130156,11.029627393125715,,,,28079047
2017-03,40.398113888888886,-3.686825,,,,,,21.328962277706484,41.92882183648973,,,15.237685364551085,10.213519291288963,,,,28079047
2017-02,40.398113888888886,-3.686825,,,,,,25.329853972895044,45.54478302104263,,,21.71611296756914,13.10248354638857,,,,28079047
2017-07,40.41935555555556,-3.7473472222222224,0.2100514302182528,,0.14066943884780284,0.1453052912270151,0.08014453759132588,2.921235882730859,15.381617095528552,,78.18009990477759,22.888277793947594,10.338120595537207,3.213598327472677,1.2820083070187716,1.3110204550228393,28079024
2017-06,40.41935555555556,-3.7473472222222224,0.16705781312504056,,0.165459749415129,0.12645888364662705,0.13348565755526265,2.4371551923136905,13.515724055320538,,88.4250109585806,23.27024237182233,10.814741820215314,3.2935407830166152,1.1648267645462573,0.999470095894477,28079024
2017-05,40.41935555555556,-3.7473472222222224,0.17398211188824197,,0.20964257021020172,0.11253559675071247,0.1570132833678252,2.4564201320354275,14.530137940944487,,79.24410742147758,15.937670849251706,7.6233472381287,3.055404061091904,0.9065950005159394,0.944375096228245,28079024
2017-12,40.41935555555556,-3.7473472222222224,0.693773018016109,1.2126767785874046,0.3014858093549368,0.2668709217162886,0.04006997592158476,23.580873395437703,34.71562780949483,70.89713744621753,32.90361581302285,15.529806140960234,11.781839612783928,4.399081812330101,1.2520504619710044,2.518238134934217,28079024
2017-11,40.41935555555556,-3.7473472222222224,0.6918559218997246,1.2317288038731449,0.3264616851633479,0.4291661251894792,0.07550327142632973,29.314140806927792,45.18221634447018,90.12045655615289,28.34004415313133,19.993756859593528,11.50161882979017,4.485572159344657,1.3068079866590123,4.691665726028408,28079024
2017-09,40.41935555555556,-3.7473472222222224,0.24593854884175573,,0.21733248744901296,0.1315759488853118,0.08757100385135272,4.199481053504327,21.400495857780417,,66.82113230543418,16.90002583737902,7.802114738378953,3.1909767078781686,1.2910853613487725,1.332302926244616,28079024
